,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
2579,flat,sare homes,sector 92,1.18,5207.0,4,4,3,8.0,Moderately Old,2518.0,0,1,0,0,0,0,108,"28.4079° N, 76.9153° E",28.4079,76.9153
2580,flat,ss,sector 85,1.19,7121.0,2,2,3,11.0,Moderately Old,1670.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
2581,house,international city by sobha phase 1,sector 109,6.1,25103.0,5,6,3+,2.0,Moderately Old,2430.0,0,1,0,0,0,0,30,"28.5073° N, 77.0089° E",28.5073,77.0089
2582,flat,corona optus,sector 37c,1.43,7186.0,3,3,3+,2.0,Moderately Old,1845.0,1,1,0,0,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
2583,flat,ramshanti cooperative society,sector 52,1.76,7243.0,4,4,3+,12.0,New Property,2199.0,0,0,0,0,0,0,0,"28.4379° N, 77.0785° E",28.4379,77.0785
2584,flat,m3m skywalk,sector 74,1.6,11380.0,2,2,2,28.0,New Property,1272.0,0,0,0,0,0,0,15,"28.4158° N, 77.0118° E",28.4158,77.0118
2585,flat,emaar mgf palm hills,sector 77,1.65,8462.0,4,3,3,9.0,Moderately Old,1765.0,0,1,0,0,0,0,100,"28.3801° N, 76.9845° E",28.3801,76.9845
2586,flat,ireo victory valley,sector 67,2.99,11832.0,3,3,3,4.0,Moderately Old,2200.0,0,1,0,0,0,1,37,"28.3859° N, 77.0608° E",28.3859,77.0608
2587,flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,2521.0,0,1,0,0,1,0,86,"28.3986° N, 76.9384° E",28.3986,76.9384
2588,flat,vatika gurgaon,sector 83,1.4,7179.0,4,4,3,10.0,Moderately Old,2167.0,0,1,0,0,0,0,35,"28.3986° N, 76.9647° E",28.3986,76.9647
2589,house,independent,sector 25,13.5,19286.0,9,9,0,1.0,Moderately Old,7000.0,0,0,0,0,0,0,0,"28.4844° N, 77.0860° E",28.4844,77.086
2590,flat,sare crescent parc,sector 92,0.71,4934.0,3,3,2,6.0,Moderately Old,1596.0,0,0,0,0,0,0,37,"28.4079° N, 76.9153° E",28.4079,76.9153
2591,flat,paras dews,sector 106,1.32,5605.0,4,5,3+,11.0,Moderately Old,1535.0,0,1,0,0,0,0,49,"28.5007° N, 77.0003° E",28.5007,77.0003
2592,flat,lotus homz,sector 111,0.6,8451.0,2,2,3,9.0,New Property,789.0,0,0,0,0,0,0,52,"28.5238° N, 77.0320° E",28.5238,77.032
2593,house,greenopolis,sector 89,0.7,5397.0,2,2,2,14.0,Old Property,1297.0,0,0,0,0,0,0,0,"28.4253° N, 76.9439° E",28.4253,76.9439
2594,flat,emaar mgf emerald floors premier,sector 65,2.4,14545.0,3,3,3,3.0,Moderately Old,1600.0,1,1,0,0,0,1,49,"28.4030° N, 77.0690° E",28.403,77.069
2595,flat,vipul world,sector 48,1.38,9485.0,3,3,1,2.0,Moderately Old,1611.0,0,0,0,0,0,0,60,"28.4177° N, 77.0359° E",28.4177,77.0359
2596,flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,2,2,2,14.0,Moderately Old,915.0,0,0,0,0,0,0,0,"28.4750° N, 76.9715° E",28.475,76.9715
2597,flat,tata primanti,sector 72,3.3,15385.0,3,3,3+,10.0,Moderately Old,2000.0,0,1,0,0,0,1,165,"28.4225° N, 77.0211° E",28.4225,77.0211
2598,flat,bptp terra,sector 37d,1.98,9037.0,3,3,3+,12.0,New Property,1983.0,1,0,0,0,0,1,49,"28.4478° N, 76.9703° E",28.4478,76.9703
2599,flat,ireo the corridors,sector 67a,1.8,14658.0,3,3,3,6.0,New Property,1551.0,0,1,1,0,0,1,150,"28.3960° N, 77.0372° E",28.396,77.0372
2600,house,independent,sector 2,3.0,19268.0,6,4,3+,3.0,Old Property,1557.0,0,0,0,0,0,1,28,"28.5095° N, 77.0320° E",28.5095,77.032
2601,flat,ats kocoon,sector 109,1.75,10029.0,3,3,3,10.0,Moderately Old,1550.0,0,0,0,1,0,1,49,"28.5073° N, 77.0089° E",28.5073,77.0089
2602,flat,unitech the residences,sector 33,1.55,9873.0,3,4,1,1.0,Moderately Old,1421.0,0,1,0,0,0,0,37,"28.4420° N, 77.0207° E",28.442,77.0207
2603,flat,ss,sector 85,2.14,7610.0,4,4,3,6.0,Moderately Old,2300.0,1,1,0,1,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
2604,flat,bptp terra,sector 37d,1.17,8298.0,2,2,2,0.0,Moderately Old,1276.0,0,0,0,0,0,0,107,"28.4478° N, 76.9703° E",28.4478,76.9703
2605,flat,deepak minda,manesar,1.25,4715.0,3,3,3+,6.0,Moderately Old,2944.0,0,1,0,0,0,0,44,"28.3515° N, 76.9428° E",28.3515,76.9428
2606,flat,indiabulls centrum park,sector 103,1.65,8250.0,3,3,3+,15.0,Moderately Old,1683.0,1,0,0,0,0,0,38,"28.4949° N, 76.9845° E",28.4949,76.9845
2607,flat,ss the coralwood,sector 84,1.05,6774.0,3,3,3,6.0,Moderately Old,1610.0,0,0,0,0,1,0,129,"28.3979° N, 76.9736° E",28.3979,76.9736
2608,flat,chd avenue,sector 71,0.95,7917.0,2,2,0,5.0,Moderately Old,1200.0,0,0,0,0,0,0,0,"28.4104° N, 77.0281° E",28.4104,77.0281
2609,flat,signature global city 92,sector 92,0.78,8050.0,2,2,2,2.0,New Property,1083.0,0,0,0,0,0,1,47,"28.4079° N, 76.9153° E",28.4079,76.9153
2610,house,independent,sector 43,7.85,29074.0,9,9,3+,3.0,Moderately Old,2700.0,1,1,0,1,1,2,49,"28.4629° N, 77.0772° E",28.4629,77.0772
2611,house,unitech espace,sector 50,11.0,40741.0,4,4,3+,2.0,Old Property,361.0,0,1,0,0,0,1,88,"28.4178° N, 77.0628° E",28.4178,77.0628
2612,flat,godrej summit,sector 104,1.35,5015.0,4,5,3+,0.0,Moderately Old,2991.0,1,1,1,1,0,0,88,"28.4788° N, 76.9960° E",28.4788,76.996
2613,flat,chd avenue,sector 71,1.0,6734.0,3,3,3+,3.0,Moderately Old,1344.0,0,0,0,0,0,1,7,"28.4104° N, 77.0281° E",28.4104,77.0281
2614,flat,ramsons kshitij,sector 95,0.29,5179.0,2,2,2,14.0,Moderately Old,507.0,0,0,0,0,0,0,50,"28.4172° N, 76.9081° E",28.4172,76.9081
2615,flat,emaar gurgaon greens,sector 110,1.45,8788.0,3,3,3,7.0,Moderately Old,1493.0,0,1,0,0,0,0,159,"28.5145° N, 77.0197° E",28.5145,77.0197
2616,flat,signature global solera,sector 107,0.5,7752.0,3,2,2,6.0,Moderately Old,717.0,0,0,0,0,1,0,49,"28.5052° N, 76.9729° E",28.5052,76.9729
2617,flat,godrej,sector 79,1.93,8532.0,3,4,3+,5.0,Moderately Old,2047.0,0,1,0,0,0,0,158,"28.3624° N, 76.9787° E",28.3624,76.9787
2618,flat,krishna appartment,sector 12,0.35,3500.0,3,3,1,2.0,Old Property,905.0,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
2619,house,independent,sector 24,3.5,32407.0,2,4,3,3.0,Old Property,1080.0,0,0,0,0,0,0,15,"28.4939° N, 77.1038° E",28.4939,77.1038
2620,flat,guru gram haryana cghs,sector 56,1.39,7228.0,3,3,3,4.0,Old Property,1738.0,1,0,0,0,0,1,134,"28.4245° N, 77.0991° E",28.4245,77.0991
2621,flat,m3m woodshire,sector 107,1.4,5930.0,3,4,3+,6.0,Moderately Old,2137.0,0,1,0,0,0,0,117,"28.5052° N, 76.9729° E",28.5052,76.9729
2622,flat,ramsons kshitij,sector 95,0.4,5839.0,3,2,2,6.0,New Property,761.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
2623,flat,ansal heights,sector 92,0.72,4500.0,3,3,3,9.0,Moderately Old,1700.0,0,1,0,0,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
2624,flat,breez global heights 88a,sector 88a,0.5,8375.0,3,2,2,2.0,Moderately Old,663.0,0,0,0,0,0,0,15,"28.4347° N, 76.9557° E",28.4347,76.9557
2625,flat,siddhartha apartment,sector 95,1.1,4327.0,4,3,3,9.0,Moderately Old,2824.0,0,1,0,0,1,0,22,"28.4172° N, 76.9081° E",28.4172,76.9081
2626,flat,divya apartments,sector 6,0.6,7595.0,2,2,0,2.0,Moderately Old,790.0,0,0,0,0,0,1,15,"28.4745° N, 77.0262° E",28.4745,77.0262
2627,house,ansal celebrity homes,sector 2,5.2,10000.0,4,5,2,1.0,Old Property,5200.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
2628,flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4,3,2,1.0,Moderately Old,3150.0,0,1,0,0,0,0,0,"28.4030° N, 77.0690° E",28.403,77.069
2629,flat,unitech sunbreeze,sector 69,1.0,5476.0,4,3,0,0.0,Moderately Old,1826.0,0,0,0,0,0,0,0,"28.3966° N, 77.0341° E",28.3966,77.0341
2630,flat,hero homes,sector 104,1.4,15819.0,3,2,2,4.0,Moderately Old,1120.0,0,0,0,0,0,0,49,"28.4788° N, 76.9960° E",28.4788,76.996
2631,flat,shri ram apartments,sector 4,0.46,5111.0,2,2,1,1.0,Moderately Old,1000.0,0,0,0,0,0,1,69,"28.4738° N, 77.0107° E",28.4738,77.0107
2632,flat,birla navya,sector 63a,3.5,25926.0,3,3,3,1.0,Under Construction,1500.0,0,0,0,0,0,0,38,"28.3923° N, 77.0888° E",28.3923,77.0888
2633,flat,la vida by tata housing,sector 113,1.35,13990.0,2,2,3,10.0,New Property,1090.0,0,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
2634,flat,godrej,sector 79,1.34,8524.0,3,3,3,7.0,Moderately Old,1423.0,0,0,0,0,0,0,158,"28.3624° N, 76.9787° E",28.3624,76.9787
2635,flat,emaar mgf palm studios,sector 66,1.7,13503.0,2,2,2,7.0,Moderately Old,1072.0,0,0,0,0,1,0,99,"28.3925° N, 77.0541° E",28.3925,77.0541
2636,house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,4,4,3,4.0,Moderately Old,1743.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
2637,flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,3.0,Moderately Old,2194.0,1,1,0,0,0,0,28,"28.4030° N, 77.0690° E",28.403,77.069
2638,house,emaar mgf marbella,sector 66,19.0,31667.0,5,6,3+,3.0,Moderately Old,6667.0,0,1,1,1,0,1,110,"28.3925° N, 77.0541° E",28.3925,77.0541
2639,flat,espire south,sector 68,1.32,9047.0,2,2,2,9.0,New Property,1460.0,0,0,0,0,0,0,0,"28.3853° N, 77.0484° E",28.3853,77.0484
2640,house,independent,sector 105,0.65,9028.0,3,2,1,1.0,Moderately Old,720.0,0,0,0,1,1,0,14,"28.4952° N, 77.0114° E",28.4952,77.0114
2641,flat,emaar mgf the palm drive,sector 66,2.8,16471.0,3,4,3,8.0,Moderately Old,1920.0,0,1,0,0,0,1,117,"28.3925° N, 77.0541° E",28.3925,77.0541
2642,house,rwa sector 46,sector 46,4.5,24390.0,6,6,3+,3.0,Old Property,206.0,0,0,1,0,0,1,80,"28.4374° N, 77.0586° E",28.4374,77.0586
2643,flat,dlf royalton tower,sector 43,6.5,20687.0,4,4,3+,9.0,Moderately Old,2712.0,0,1,0,0,0,0,7,"28.4629° N, 77.0772° E",28.4629,77.0772
2644,flat,m3m soulitude,sector 89,1.32,16923.0,3,3,3,1.0,Moderately Old,867.0,0,0,0,0,0,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
2645,house,independent,sector 11,1.35,3857.0,10,6,3+,3.0,Old Property,3500.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
2646,flat,ansal api esencia,sector 67,1.2,7407.0,3,3,2,1.0,Moderately Old,200.0,0,0,0,0,0,0,49,"28.3859° N, 77.0608° E",28.3859,77.0608
2647,flat,sobha city,sector 108,2.4,17379.0,2,2,2,14.0,New Property,1250.0,0,0,0,0,0,1,113,"28.5134° N, 76.9830° E",28.5134,76.983
2648,house,independent,sector 25,4.31,31926.0,5,4,3,3.0,Old Property,1350.0,0,0,0,0,0,0,40,"28.4844° N, 77.0860° E",28.4844,77.086
2649,house,independent,sector 55,3.1,20026.0,5,4,3+,2.0,Old Property,1548.0,0,1,1,0,0,1,59,"28.4281° N, 77.1100° E",28.4281,77.11
2650,flat,m3m sierra 68,sector 68,1.2,9002.0,2,2,3,1.0,Moderately Old,982.0,0,0,0,0,0,2,76,"28.3853° N, 77.0484° E",28.3853,77.0484
2651,flat,bptp terra,sector 37d,1.72,9498.0,3,3,3,9.0,Moderately Old,1373.0,1,0,0,0,0,1,24,"28.4478° N, 76.9703° E",28.4478,76.9703
2652,house,independent,sector 57,4.7,21759.0,3,3,2,2.0,Old Property,2160.0,0,1,0,0,1,0,43,"28.4232° N, 77.0752° E",28.4232,77.0752
2653,house,unitech nirvana birch court,sector 50,11.95,36883.0,3,3,2,1.0,Old Property,3240.0,1,1,0,0,0,0,101,"28.4178° N, 77.0628° E",28.4178,77.0628
2654,flat,hsiidc sidco aravali,manesar,0.9,3478.0,3,3,3,2.0,Old Property,1900.0,0,1,0,0,0,2,21,"28.3515° N, 76.9428° E",28.3515,76.9428
2655,flat,palam vihar society,sector 2,3.35,7444.0,4,4,3+,2.0,New Property,5000.0,1,0,0,0,0,0,66,"28.5095° N, 77.0320° E",28.5095,77.032
2656,flat,emaar gurgaon greens,sector 102,1.35,8182.0,3,3,3,5.0,Moderately Old,1315.0,0,1,0,0,0,0,119,"28.4750° N, 76.9715° E",28.475,76.9715
2657,flat,silverglades hightown residences,sector 43,4.2,19765.0,3,4,2,7.0,Moderately Old,1946.0,0,0,0,0,0,0,42,"28.4629° N, 77.0772° E",28.4629,77.0772
2658,flat,godrej nature plus,sector 33,1.15,11558.0,2,2,2,15.0,Moderately Old,103.0,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
2659,flat,corona optus,sector 37c,1.43,7186.0,3,3,3+,2.0,Moderately Old,1834.0,0,1,0,0,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
2660,flat,bptp mansions park prime,sector 66,3.0,10854.0,4,4,3,3.0,Moderately Old,2700.0,1,1,0,1,1,1,174,"28.3925° N, 77.0541° E",28.3925,77.0541
2661,flat,dlf regal gardens,sector 90,1.25,6460.0,3,3,3,10.0,Moderately Old,1650.0,0,0,0,0,1,1,38,"28.4085° N, 76.9369° E",28.4085,76.9369
2662,flat,raisina residency,sector 59,5.0,13058.0,4,4,3+,13.0,Moderately Old,4254.0,1,1,1,1,0,1,174,"28.4051° N, 77.1097° E",28.4051,77.1097
2663,flat,godrej summit,sector 104,1.16,6388.0,3,4,3+,8.0,Moderately Old,2018.0,0,1,0,0,0,1,96,"28.4788° N, 76.9960° E",28.4788,76.996
2664,flat,the close north,sector 50,2.35,11228.0,3,3,3,8.0,Moderately Old,2000.0,0,0,1,0,0,1,149,"28.4178° N, 77.0628° E",28.4178,77.0628
2665,house,independent,sector 10a,1.7,18889.0,2,1,2,2.0,Old Property,900.0,0,0,0,0,1,0,8,"28.4469° N, 77.0106° E",28.4469,77.0106
2666,flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3.0,Moderately Old,1750.0,1,1,0,0,0,1,113,"28.4030° N, 77.0690° E",28.403,77.069
2667,house,independent,sector 25,10.0,37037.0,5,5,3+,3.0,Old Property,9500.0,0,1,0,1,0,2,29,"28.4844° N, 77.0860° E",28.4844,77.086
2668,flat,shree vardhman flora,sector 90,0.86,6255.0,3,4,3,0.0,Moderately Old,1525.0,0,1,0,0,0,1,84,"28.4085° N, 76.9369° E",28.4085,76.9369
2669,house,independent,sector 3,0.55,7333.0,1,1,0,1.0,Old Property,750.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
2670,flat,signature global grand iva,sector 103,0.5,6667.0,2,2,0,10.0,Moderately Old,750.0,0,0,0,0,0,0,0,"28.4949° N, 76.9845° E",28.4949,76.9845
2671,flat,emaar mgf emerald floors premier,sector 65,2.9,14684.0,4,4,3+,4.0,Moderately Old,1787.0,1,1,0,0,0,1,152,"28.4030° N, 77.0690° E",28.403,77.069
2672,flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,New Property,1418.0,0,0,0,0,0,0,71,"28.5287° N, 77.0233° E",28.5287,77.0233
2673,house,mian wali,sector 12,1.7,9444.0,1,1,1,1.0,Old Property,1800.0,0,1,0,0,0,0,7,"28.4723° N, 77.0320° E",28.4723,77.032
2674,flat,godrej air,sector 85,1.8,13139.0,3,3,3,30.0,Under Construction,141.0,0,0,0,0,0,0,45,"28.4042° N, 76.9513° E",28.4042,76.9513
2675,flat,global hill view,sector 11,0.36,5150.0,2,2,0,15.0,Moderately Old,699.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
2676,house,independent,sector 7,0.45,5000.0,3,2,0,1.0,Old Property,1000.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
2677,flat,m3m golfestate,sector 65,5.3,24212.0,3,3,3,38.0,Moderately Old,2506.0,0,1,0,0,0,2,49,"28.4030° N, 77.0690° E",28.403,77.069
2678,flat,vipul lavanya,sector 81,0.65,5263.0,2,2,2,14.0,Moderately Old,985.0,0,0,0,0,0,0,96,"28.3867° N, 76.9485° E",28.3867,76.9485
2679,flat,experion the heartsong,sector 108,0.9,7015.0,2,3,3,7.0,Moderately Old,1161.0,0,1,0,0,1,0,72,"28.5134° N, 76.9830° E",28.5134,76.983
2680,flat,tulip monsella,sector 53,8.25,28004.0,3,4,3,8.0,Moderately Old,2661.0,0,1,0,0,0,2,35,"28.4433° N, 77.0948° E",28.4433,77.0948
2681,flat,chd avenue,sector 71,1.3,5532.0,4,4,3,5.0,Moderately Old,2127.0,0,1,0,0,0,0,126,"28.4104° N, 77.0281° E",28.4104,77.0281
2682,flat,dlf regal gardens,sector 90,1.25,7340.0,3,3,3,28.0,Moderately Old,1541.0,0,1,0,0,0,0,38,"28.4085° N, 76.9369° E",28.4085,76.9369
2683,flat,satya the hermitage,sector 103,0.99,6653.0,3,4,3+,2.0,Moderately Old,1731.0,0,1,0,1,0,0,174,"28.4949° N, 76.9845° E",28.4949,76.9845
2684,house,project mianwali colony,sector 12,1.7,9444.0,1,1,2,1.0,Old Property,2000.0,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
2685,flat,signature global synera,sector 81,0.48,8451.0,2,2,1,7.0,Moderately Old,613.0,0,0,0,0,0,1,70,"28.3867° N, 76.9485° E",28.3867,76.9485
2686,flat,dlf regal gardens,sector 90,1.8,7223.0,4,4,3+,7.0,Moderately Old,2005.0,0,0,0,0,0,0,38,"28.4085° N, 76.9369° E",28.4085,76.9369
2687,flat,sbtl caladium,sector 109,1.6,6287.0,3,3,3,9.0,Moderately Old,2303.0,0,1,0,0,0,0,75,"28.5073° N, 77.0089° E",28.5073,77.0089
2688,flat,residency grand,sector 52,5.0,9615.0,5,5,3+,2.0,Moderately Old,5200.0,0,0,0,0,0,0,0,"28.4379° N, 77.0785° E",28.4379,77.0785
2689,flat,alpha corp gurgaonone,sector 84,2.2,7586.0,4,4,3,10.0,Moderately Old,3222.0,0,1,0,0,0,0,21,"28.3979° N, 76.9736° E",28.3979,76.9736
2690,flat,sobha city,sector 108,2.9,14478.0,3,4,2,11.0,Moderately Old,1813.0,0,0,0,0,0,0,108,"28.5134° N, 76.9830° E",28.5134,76.983
2691,flat,supertech hilltown,sector 2,0.8,5556.0,3,2,3,8.0,Moderately Old,1440.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
2692,flat,sbtl caladium,sector 109,1.88,6154.0,4,5,3,10.0,Moderately Old,2765.0,0,0,0,0,0,0,110,"28.5073° N, 77.0089° E",28.5073,77.0089
2693,flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,4,3+,10.0,Moderately Old,1916.0,0,1,0,0,0,0,103,"28.4276° N, 77.0492° E",28.4276,77.0492
2694,flat,imperia the esfera,sector 37c,0.87,5513.0,2,3,3+,5.0,Moderately Old,1300.0,1,0,0,0,0,0,109,"28.4515° N, 76.9882° E",28.4515,76.9882
2695,flat,dlf the skycourt,sector 86,1.72,8917.0,3,3,1,8.0,Moderately Old,1746.0,0,0,0,0,1,1,49,"28.3986° N, 76.9384° E",28.3986,76.9384
2696,flat,ss the leaf,sector 85,2.0,8306.0,3,4,3,8.0,Moderately Old,2179.0,0,1,0,0,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
2697,flat,the close south,sector 50,3.1,12445.0,3,4,3+,4.0,Moderately Old,2450.0,0,1,0,0,0,1,165,"28.4178° N, 77.0628° E",28.4178,77.0628
2698,flat,la vida by tata housing,sector 113,3.35,12444.0,4,4,3+,11.0,Moderately Old,2991.0,1,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
2699,flat,supertech hues,sector 68,0.9,7627.0,2,2,2,1.0,New Property,1311.0,0,0,0,0,0,0,44,"28.3853° N, 77.0484° E",28.3853,77.0484
2700,flat,cghs rail vihar,sector 15,1.4,10769.0,4,3,3,3.0,Old Property,1444.0,0,0,0,0,0,1,81,"28.4621° N, 77.0464° E",28.4621,77.0464
2701,flat,dlf regal gardens,sector 90,1.26,7636.0,3,3,2,12.0,Moderately Old,1650.0,0,0,0,0,1,0,8,"28.4085° N, 76.9369° E",28.4085,76.9369
2702,house,independent,sector 7,8.0,22222.0,4,5,3+,1.0,Old Property,3600.0,1,1,0,1,0,0,31,"28.4644° N, 77.0143° E",28.4644,77.0143
2703,flat,shree vardhman victoria,sector 70,1.63,8359.0,3,5,3,12.0,Moderately Old,1527.0,0,1,0,0,0,0,43,"28.3968° N, 77.0233° E",28.3968,77.0233
2704,flat,spaze privvy the address,sector 93,1.25,6898.0,3,4,2,12.0,Moderately Old,1350.0,0,0,0,0,0,1,96,"28.4153° N, 76.9326° E",28.4153,76.9326
2705,flat,experion the heartsong,sector 108,0.98,13351.0,2,3,3,12.0,Moderately Old,978.223232,1,1,1,1,0,0,31,"28.5134° N, 76.9830° E",28.5134,76.983
2706,flat,pioneer park,sector 61,1.6,11594.0,2,2,2,21.0,Moderately Old,1533.0,0,1,0,0,0,0,105,"28.4050° N, 77.0963° E",28.405,77.0963
2707,flat,vatika city homes,sector 83,1.0,5747.0,3,3,2,2.0,Moderately Old,1575.0,0,0,1,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
2708,flat,smart world gems,sector 89,1.1,9973.0,2,2,2,3.0,New Property,1226.0,0,0,1,0,0,0,77,"28.4253° N, 76.9439° E",28.4253,76.9439
2709,flat,smart world orchard,sector 61,1.7,15179.0,2,2,2,4.0,Under Construction,1244.0,1,0,0,0,0,0,127,"28.4050° N, 77.0963° E",28.405,77.0963
2710,flat,rof aalayas,sector 102,0.45,8411.0,2,2,1,14.0,Moderately Old,568.0,0,0,0,0,0,2,57,"28.4750° N, 76.9715° E",28.475,76.9715
2711,flat,orchid petals,sector 49,2.38,11498.0,3,4,3,1.0,Moderately Old,2061.0,1,0,0,0,0,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
2712,house,independent,sector 26,5.8,12838.0,4,4,3+,4.0,Old Property,4518.0,0,0,0,0,0,0,38,"28.4757° N, 77.1032° E",28.4757,77.1032
2713,flat,ss the leaf,sector 85,2.1,8721.0,3,4,3+,6.0,Moderately Old,2026.0,0,1,0,0,0,0,156,"28.4042° N, 76.9513° E",28.4042,76.9513
2714,flat,emaar palm gardens,sector 83,1.3,11872.0,3,3,3,16.0,Moderately Old,1387.0,0,1,0,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
2715,flat,indiabulls enigma,sector 110,3.45,10147.0,4,4,3,9.0,Moderately Old,3077.0,0,1,0,0,0,1,125,"28.5145° N, 77.0197° E",28.5145,77.0197
2716,house,independent,sector 4,0.67,8557.0,3,2,1,1.0,Old Property,783.0,0,0,0,1,1,0,19,"28.4738° N, 77.0107° E",28.4738,77.0107
2717,flat,ansal housing highland park,sector 103,1.1,6243.0,3,3,3+,7.0,New Property,1500.0,0,0,0,0,0,0,87,"28.4949° N, 76.9845° E",28.4949,76.9845
2718,flat,la vida by tata housing,sector 113,2.45,11051.0,3,3,3+,3.0,Moderately Old,1890.0,1,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
2719,flat,sare crescent parc,sector 92,0.92,4855.0,4,5,3+,14.0,Moderately Old,1895.0,0,0,0,0,0,1,131,"28.4079° N, 76.9153° E",28.4079,76.9153
2720,house,unitech uniworld resorts,sector 33,9.55,19293.0,6,7,3+,2.0,Moderately Old,4950.0,1,1,1,1,0,1,126,"28.4420° N, 77.0207° E",28.442,77.0207
2721,flat,godrej,sector 33,0.95,6859.0,2,2,3+,3.0,Under Construction,1253.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
2722,flat,sare green parc 2,sector 92,0.75,4744.0,3,3,3,2.0,Moderately Old,1415.0,0,0,0,0,1,1,49,"28.4079° N, 76.9153° E",28.4079,76.9153
2723,flat,adani aangan galleria,sector 89,0.42,4941.0,2,2,2,3.0,Moderately Old,769.0,0,0,0,0,0,0,0,"28.4253° N, 76.9439° E",28.4253,76.9439
2724,flat,shri ram apartments,sector 4,0.32,3368.0,2,2,1,4.0,Moderately Old,1056.0,0,0,0,0,0,1,7,"28.4738° N, 77.0107° E",28.4738,77.0107
2725,flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2,2,3,19.0,Moderately Old,1410.0,0,0,0,0,0,0,63,"28.4478° N, 76.9703° E",28.4478,76.9703
2726,flat,m3m skywalk,sector 74,1.78,12500.0,2,2,3+,12.0,Moderately Old,1582.0,0,0,0,0,0,0,63,"28.4158° N, 77.0118° E",28.4158,77.0118
2727,flat,sbr minda sec 1 imt manesar,manesar,0.65,4260.0,3,2,3+,6.0,Moderately Old,1696.0,0,0,0,0,0,0,5,"28.3515° N, 76.9428° E",28.3515,76.9428
2728,flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,19.0,New Property,4842.0,1,1,1,1,0,1,160,"28.4484° N, 77.0210° E",28.4484,77.021
2729,flat,imperia the esfera,sector 37c,0.7,4878.0,2,3,3+,12.0,Under Construction,1299.0,1,0,0,0,1,0,58,"28.4515° N, 76.9882° E",28.4515,76.9882
2730,house,independent,sector 28,4.5,13889.0,4,4,0,4.0,Old Property,360.0,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
2731,flat,sapphire eighty three,sector 83,0.65,9286.0,1,1,0,6.0,Moderately Old,700.0,0,0,0,0,0,0,0,"28.3986° N, 76.9647° E",28.3986,76.9647
2732,flat,emaar gurgaon greens,sector 102,1.49,9030.0,3,3,3,10.0,Moderately Old,1315.0,0,0,0,0,0,1,159,"28.4750° N, 76.9715° E",28.475,76.9715
2733,flat,vatika city homes,sector 83,1.08,6207.0,3,3,3,6.0,Moderately Old,1537.0,0,0,1,0,0,0,111,"28.3986° N, 76.9647° E",28.3986,76.9647
2734,flat,tulip violet,sector 69,1.37,8676.0,3,3,1,12.0,Moderately Old,1568.0,0,0,0,1,0,0,95,"28.3966° N, 77.0341° E",28.3966,77.0341
2735,flat,vatika lifestyle homes,sector 83,1.05,7500.0,3,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,1,106,"28.3986° N, 76.9647° E",28.3986,76.9647
